st pl ch r c p0 p1 p2 p3
1 1 0 7 6 607.345 310.092 0.036 -1.812
1 1 0 7 7 606.512 317.886 0.039 -1.876
1 1 0 7 8 607.647 307.087 0.036 -1.777
1 1 0 7 9 604.545 314.990 0.034 -1.811
1 1 0 7 10 596.420 306.502 0.033 -1.901
1 1 0 7 11 593.355 320.399 0.033 -1.830
1 1 0 7 12 598.761 311.673 0.030 -1.730
1 1 0 7 13 606.502 312.617 0.037 -1.808
1 1 0 7 14 608.963 306.254 0.036 -1.822
1 1 0 7 15 607.232 315.177 0.039 -1.809
1 1 0 7 16 624.031 290.807 0.041 -1.853
1 1 0 7 17 616.343 303.216 0.040 -1.875
1 1 0 7 18 623.147 296.613 0.036 -1.789
1 1 0 7 19 639.472 285.268 0.039 -1.929
1 1 0 7 20 601.186 300.627 0.036 -1.840
1 1 0 7 21 590.375 318.497 0.039 -1.857
1 1 0 7 22 608.529 309.088 0.037 -1.626
1 1 0 7 23 626.929 291.637 0.036 -1.916
1 1 0 7 24 605.737 307.549 0.032 -1.757
1 1 0 7 25 622.290 292.639 0.030 -1.885
1 1 0 7 26 607.391 318.786 0.031 -1.510
1 1 0 7 27 636.525 289.733 0.030 -1.795
1 1 0 7 28 605.765 295.482 0.035 -1.845
1 1 0 7 29 604.345 304.433 0.034 -1.821
1 1 0 7 30 577.623 309.455 0.032 -1.724
1 1 0 7 31 576.607 315.934 0.035 -1.943
1 1 0 7 32 630.088 290.885 0.041 -1.733
1 1 0 7 33 621.919 304.998 0.040 -1.740
1 1 0 7 34 600.160 308.167 0.035 -1.615
1 1 0 7 35 621.782 291.432 0.039 -1.935
1 1 0 7 36 597.381 293.064 0.037 -1.934
1 1 0 7 37 595.991 302.456 0.032 -1.878
1 1 0 7 38 586.906 314.235 0.038 -1.749
1 1 0 7 39 593.106 311.096 0.038 -1.855
1 1 0 7 40 593.316 305.187 0.039 -1.718
1 1 0 7 41 588.167 316.880 0.039 -1.818
1 1 0 7 42 629.685 283.073 0.040 -1.823
1 1 0 7 43 625.281 293.982 0.040 -1.820
1 1 0 7 44 585.933 315.376 0.037 -1.730
1 1 0 7 45 602.648 303.581 0.041 -1.947
1 1 0 7 46 635.560 278.495 0.041 -1.955
1 1 0 7 47 624.171 296.632 0.042 -1.853
1 1 0 7 48 597.173 318.626 0.036 -1.597
1 1 0 7 49 617.130 302.208 0.041 -1.858
1 1 0 7 50 642.373 272.646 0.041 -1.905
1 1 0 7 51 646.814 269.556 0.041 -2.114
1 1 0 8 0 612.887 288.951 0.038 -1.899
1 1 0 8 1 602.724 305.081 0.039 -1.751
1 1 0 8 2 598.074 298.944 0.040 -1.927
1 1 0 8 3 584.978 313.750 0.037 -1.807
1 1 0 8 4 588.198 314.422 0.037 -1.736
1 1 0 8 5 590.608 314.039 0.035 -1.693
1 1 0 8 6 593.707 317.283 0.030 -1.727
1 1 0 8 7 599.903 315.801 0.034 -1.730
1 1 0 8 8 603.568 306.488 0.035 -1.761
1 1 0 8 9 578.794 335.291 0.033 -1.532
1 1 0 8 10 588.001 313.565 0.035 -1.750
1 1 0 8 11 596.555 306.813 0.035 -1.787
1 1 0 8 12 600.308 309.465 0.037 -1.692
1 1 0 8 13 595.380 316.495 0.036 -1.649
1 1 0 8 14 607.537 302.001 0.035 -1.762
1 1 0 8 15 604.465 307.418 0.035 -1.782
1 1 0 8 16 620.351 287.730 0.040 -1.902
1 1 0 8 17 597.804 313.716 0.034 -1.730
1 1 0 8 18 625.154 287.727 0.028 -1.702
1 1 0 8 19 624.130 294.031 0.037 -1.758
1 1 0 8 20 578.661 319.891 0.035 -1.664
1 1 0 8 21 599.860 299.438 0.037 -1.867
1 1 0 8 22 619.987 291.278 0.038 -1.657
1 1 0 8 23 630.450 280.506 0.037 -1.781
1 1 0 8 24 600.415 306.717 0.034 -1.753
1 1 0 8 25 595.103 316.646 0.031 -1.613
1 1 0 8 26 648.684 262.091 0.030 -1.847
1 1 0 8 27 636.996 282.026 0.033 -1.731
1 1 0 8 28 595.671 301.086 0.029 -1.626
1 1 0 8 29 605.341 293.405 0.033 -1.729
1 1 0 8 30 587.226 293.032 0.035 -1.800
1 1 0 8 31 586.822 296.397 0.036 -1.824
1 1 0 8 32 644.506 268.539 0.042 -1.980
1 1 0 8 33 602.745 315.863 0.034 -1.535
1 1 0 8 34 601.243 301.333 0.032 -1.718
1 1 0 8 35 585.493 321.000 0.032 -1.529
1 1 0 8 36 578.979 308.296 0.037 -1.753
1 1 0 8 37 562.863 328.881 0.033 -1.535
1 1 0 8 38 590.671 303.664 0.038 -1.757
1 1 0 8 39 595.418 296.041 0.032 -1.742
1 1 0 8 40 598.889 292.539 0.040 -1.833
1 1 0 8 41 590.350 304.105 0.036 -1.606
1 1 0 8 42 625.630 282.739 0.041 -1.724
1 1 0 8 43 607.953 303.503 0.038 -1.604
1 1 0 8 44 588.047 307.551 0.035 -1.567
1 1 0 8 45 601.261 295.473 0.039 -1.760
1 1 0 8 46 620.823 289.426 0.039 -1.757
1 1 0 8 47 594.834 319.333 0.037 -1.584
1 1 0 8 48 600.216 309.022 0.037 -1.598
1 1 0 8 49 607.841 303.937 0.038 -1.684
1 1 0 8 50 653.583 254.749 0.044 -2.011
1 1 0 8 51 635.681 273.441 0.036 -1.840
1 1 0 9 0 619.241 300.117 0.043 -2.241
1 1 0 9 1 592.173 334.814 0.041 -1.900
1 1 0 9 2 597.847 316.654 0.041 -2.086
1 1 0 9 3 594.763 325.381 0.042 -2.125
1 1 0 9 4 611.806 307.197 0.045 -2.109
1 1 0 9 5 593.696 331.378 0.041 -1.916
1 1 0 9 6 605.842 322.433 0.038 -2.008
1 1 0 9 7 575.277 360.125 0.036 -1.738
1 1 0 9 8 601.074 326.531 0.039 -1.856
1 1 0 9 9 603.795 331.482 0.042 -1.843
1 1 0 9 10 592.251 327.736 0.041 -2.023
1 1 0 9 11 606.195 321.809 0.044 -1.914
